output_file,content_file,style_file,part,model_name,temperature,content_score,time_pitch_diff,onset.duration,onset.velocity,onset.drum_drums
Zilo.Verse-Synthwave #3 in Bb.mapped.Verse.N_T06.mid,Zilo.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,None,0.6,0.3799985842655005,0.6248722023248947,0.8921589586784567,0.8200843830325079,0.024573659359149458
Zilo.Verse-Synthwave #4 in Bb.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,None,0.25,0.46400913704123053,0.6938758424282835,0.5685715880742803,0.7905904605565002,0.0
Zilo.Verse-Synthwave #6 in A.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,None,0.25,0.4272368068357437,0.7533284098105547,0.8276662318582992,0.6883656796034459,
Zilo.Verse-Teen Pop #4 in Bb.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,None,0.25,0.37640467394175425,0.9155399867468986,0.9846421162775264,0.650929274336155,0.0
Zilo.Verse-Synthwave #5 in Am.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,None,0.25,0.35179177066952166,0.5274795065043008,0.9374989687094578,0.6330561968862439,0.21585772176185236
Zilo.Verse-Synthwave #2 in Gm.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,None,0.25,0.3778206822356185,0.5535473425875139,0.6475399608825765,0.6005121918163445,0.01982628964295363
Zilo.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,None,0.25,0.4176325640527964,0.6079444526474922,0.03450417896289293,0.6506521779580776,
Zilo.Verse-Synthwave #3 in Bb.mapped.Verse.N_T025.mid,Zilo.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,None,0.25,0.349542555175305,0.6177379089304564,0.916653709858358,0.8195253085853925,0.0
Zilo.Verse-Synthwave #3 in Bb.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,None,0.4,0.36197061413795123,0.649883538709747,0.9131844671308191,0.8279863119950711,0.0
Zilo.Verse-Synthwave #4 in Bb.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,None,0.4,0.47537656643869297,0.6629408315807619,0.5440927996383085,0.768926030728429,0.0
Zilo.Verse-Synthwave #2 in Gm.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,None,0.4,0.3771664852973674,0.6023354919571811,0.7012989907484877,0.6333104443602318,0.01982628964295363
Zilo.Verse-Teen Pop #4 in Bb.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,None,0.4,0.3632790861778125,0.9185684373695003,0.9817078436847229,0.650929274336155,0.0
Zilo.Verse-Synthwave #6 in A.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,None,0.4,0.43223041902422255,0.7360394233069494,0.8452690577929867,0.6790961722149066,
Zilo.Verse-Synthwave #5 in Am.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,None,0.4,0.3464025336998785,0.5561788238320587,0.9168438706059057,0.7310937858494327,0.2614653776396034
Zilo.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.N_T04.mid,Zilo.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,None,0.4,0.45085306845609646,0.6172764297762122,0.02654751074112749,0.6577077042799292,0.0
Zilo.Verse-Synthwave #3 in Bb.mapped.Verse.V_T09.mid,Zilo.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Velocity,0.9,0.38308981027367667,0.6425405207850087,0.9285429689810007,0.4777985528337657,0.0
