output_file,content_file,style_file,part,model_name,temperature,content_score,time_pitch_diff,onset.duration,onset.velocity,onset.drum_drums,copy_original_drums
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.DV_T001_orig_drums.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums and Velocity,0.01,0.24690691296413558,0.5624826394734393,0.7380546922466562,0.5560356918066123,,True
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.DV_T001_orig_drums.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.01,0.836580038371586,0.7583755770969591,0.043410734755054414,0.682419254624022,1.0,True
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.DV_T001_orig_drums.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.01,0.7139043386559146,0.9069179706706816,0.8278185332791074,0.6477739999430548,1.0,True
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.DV_T001_orig_drums.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.01,0.8790921295747626,0.8183091011941895,0.4542996050008894,0.7876358229391408,1.0,True
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.DV_T001_orig_drums.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums and Velocity,0.01,0.9229116166392122,0.9938513419375643,0.8520682260206002,0.7396416952147736,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.DV_T001_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums and Velocity,0.01,0.3437502402466364,0.48523747987878607,0.15550774773304032,0.9963570006414734,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.DV_T001_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums and Velocity,0.01,0.0,,,,,True
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.DV_T001_orig_drums.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.01,0.8584588646838596,0.9031284744375749,0.6285044626229389,0.5179871987791248,,True
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.DV_T001_orig_drums.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums and Velocity,0.01,0.8697460594722793,0.905127567569949,0.6185060068201186,0.6421061347963193,1.0,True
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.DV_T001_orig_drums.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums and Velocity,0.01,0.7685219105289183,0.8585064340937613,0.4672528986515383,0.8608546089199273,1.0,True
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.DV_T001_orig_drums.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.01,0.8817146438024261,0.9078692607660213,0.7940463816207163,0.23549945220292734,1.0,True
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.DV_T001_orig_drums.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.01,0.6155675687117494,0.7657277046097384,0.9397935688218854,0.5556639602542457,1.0,True
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.DV_T025.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.9040939359483822,0.8642803462850426,0.9242272913794212,0.4102954876560775,0.19818445777526328,
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.DV_T025.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.37369797716275305,0.399609460811273,0.08169766532361356,0.4807951237185515,,
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.DV_T025.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7184209319004102,0.7955639241312872,0.6430258371345815,0.3678465450047146,0.0,
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.DV_T025.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.40891172661484076,0.41642392184487353,0.1736704618652416,0.5182184727145058,,
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.DV_T025.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.848083146433398,0.7371424526058651,0.29398736610366694,0.4258093452707312,0.0,
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.DV_T025.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.6309313301994702,0.8204141489724396,0.8378362104381636,0.8112410279106491,0.39887634120479487,
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.DV_T025.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.5795125142876101,0.5570601233072064,0.7314063392724962,0.6031234312579322,,
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.DV_T025.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.7058280276286178,0.623244748136476,0.16752177221586895,0.31670943719006517,0.0,
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.DV_T025.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7246716531087704,0.9023165917722522,0.7764300308168868,0.4326520038530396,,
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.DV_T025.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.7114145216425649,0.8399486633762664,0.7582302227329571,0.3965949844137606,0.6341166772732283,
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.DV_T025.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.8580283858526107,0.9036906861411641,0.6006446029352198,0.30223028364902715,,
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.DV_T025.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.8132627373288891,0.8421939809486277,0.39697876997674086,0.5656923370932812,0.2867821506654039,
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.DV_T025.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.0,,,,,
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.DV_T025.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.6384473753034362,0.8368420181703337,0.49157461610831854,0.396648182082066,0.051917413165116555,
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.DV_T025.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.94182336823095,0.8018135311751293,0.18290937025810594,0.41343786618205614,0.0,
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.DV_T025.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7419932638544242,0.9114298630251201,0.9121409353487636,0.34578725523656006,0.0,
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.DV_T025.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.8099016085827502,0.7937821856150415,0.2712683062290828,0.7210334398315222,0.0,
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.DV_T025.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.8305785154204958,0.9214704144651759,0.7711523843361027,0.4960701611515259,0.0,
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.DV_T025.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.6482541554005202,0.8133765676740625,0.9327122868254599,0.6717972646496075,0.31750031750047647,
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.DV_T025.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.9152557276451261,0.8893058019641444,0.7134659508920391,0.5655017633124096,0.8423970023882503,
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.DV_T025.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7393043430317712,0.9388229847782513,0.9186179341463893,0.792914637598037,0.39391929857916796,
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.DV_T025_orig_drums.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7902722837710534,0.8588697726907777,0.43653727320565416,0.7492846046730157,1.0,True
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.7730342415311904,0.7848665926985979,0.301548342922658,0.7081165751906559,1.0,True
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.7193801651409497,0.7975368856460695,0.445951973370592,0.7281402175007384,1.0,True
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.DV_T025_orig_drums.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.9502694322674266,0.8996310076524255,0.4390842952172642,0.7531906363311004,1.0,True
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.DV_T025_orig_drums.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7195047320876569,0.8615085432337212,0.7753233377267078,0.8255235539675547,1.0,True
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.6259353194468874,0.8090522862193931,0.9245259333511682,0.6566456866228954,1.0,True
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.DV_T025_orig_drums.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.6743221565394817,0.808031086595691,0.8362421426860823,0.8037162742133462,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.29721961480765846,0.4785596976957943,0.21621345412144255,0.9285714285714286,1.0,True
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.DV_T025_orig_drums.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.8817291008344723,0.9876065882747256,0.8681275701560264,0.755983696698159,1.0,True
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.DV_T025_orig_drums.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.23807241729567388,0.5643868020054096,0.749673597726053,0.6112236582256213,,True
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.DV_T025_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.3673982029527222,0.48495744555773435,0.15534880999720824,0.9821732591320452,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.DV_T025_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.0,,,,,True
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.DV_T025_orig_drums.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7340137924829824,0.9098498020922527,0.8141136619990763,0.5630087267396058,1.0,True
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.DV_T025_orig_drums.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.896764706109805,0.9258934648127481,0.7932357209637697,0.44479739894548564,1.0,True
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.8506012869560071,0.9126844689142667,0.6250639351458205,0.5437291964996916,,True
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.DV_T025_orig_drums.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.7560923739928066,0.9333590942216099,0.8891801655100893,0.6623265948357965,1.0,True
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.DV_T025_orig_drums.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums and Velocity,0.25,0.9158818731598712,0.8728174298926984,0.9593694579860531,0.839156253743827,1.0,True
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.DV_T025_orig_drums.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.8167186903903887,0.9306955431379204,0.7119011544697832,0.29998743932727456,1.0,True
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.9926895721601614,0.15048147496645348,,0.583459965991578,1.0,True
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.DV_T025_orig_drums.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums and Velocity,0.25,0.8796802578106567,0.8916849229825189,0.7317833438615949,0.7033595790250817,1.0,True
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.DV_T025_orig_drums.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.25,0.6367156006441677,0.9381504232898285,0.7076216056998286,0.6135624830822186,1.0,True
Synthwave #6 in A.mapped.Verse-Synthwave #6 in A.mapped.Verse.DV_T04.mid,Synthwave #6 in A.mapped.Verse.mid,Synthwave #6 in A.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.7045072829712775,0.9173453238437751,0.7491030349331432,0.41540625472961645,,
Synthwave #4 in Bb.mapped.Verse-Synthwave #4 in Bb.mapped.Verse.DV_T04.mid,Synthwave #4 in Bb.mapped.Verse.mid,Synthwave #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.747895907967673,0.8160139535837722,0.5763137605403651,0.23076983914695715,0.0,
Synthwave #2 in Gm.mapped.Verse-Synthwave #2 in Gm.mapped.Verse.DV_T04.mid,Synthwave #2 in Gm.mapped.Verse.mid,Synthwave #2 in Gm.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.8087844824707433,0.8455236456880748,0.6134131667926706,0.537918636186633,0.33285878432407845,
Teen Pop #4 in Bb.mapped.Chorus-Teen Pop #4 in Bb.mapped.Chorus.DV_T04.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Teen Pop #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.5820763326216846,0.7975154393837032,0.7147847995470034,0.7690052150946083,0.39887634120479487,
Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus-Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.DV_T04.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.5480222451386023,0.4750616081749113,0.18169539011532432,0.4518378808516377,0.0,
Synthwave #2 in Gm.mapped.Pre_Chorus-Synthwave #2 in Gm.mapped.Pre_Chorus.DV_T04.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Synthwave #2 in Gm.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.8734026070902218,0.9156866895701444,0.6136798795861712,0.3243107602559243,,
Synthwave #4 in Bb.mapped.Pre_Chorus-Synthwave #4 in Bb.mapped.Pre_Chorus.DV_T04.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Synthwave #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.712008791769181,0.7153949550463508,0.20710082033733734,0.1611881292537689,0.0,
Synthwave #5 in Am.mapped.Pre_Chorus-Synthwave #5 in Am.mapped.Pre_Chorus.DV_T04.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Synthwave #5 in Am.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.8742442125805856,0.7240984852321524,0.25334966091248456,0.7445273700501792,0.1250000000000001,
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.DV_T04.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.8508331352022199,0.9222321014685507,0.6765191994369312,0.5689253333983809,0.3321361106966263,
Synthwave #6 in A.mapped.Pre_Chorus-Synthwave #6 in A.mapped.Pre_Chorus.DV_T04.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Synthwave #6 in A.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.7063710447882696,0.8835685706178705,0.5061495141253037,0.5336436106150485,0.44861772327363525,
Synthwave #3 in Bb.mapped.Pre_Chorus-Synthwave #3 in Bb.mapped.Pre_Chorus.DV_T04.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Synthwave #3 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.7608373711670692,0.5737233764804748,0.21957751641341994,0.4566296511374093,0.2371708245126286,
Teen Pop #4 in Bb.mapped.Pre_Chorus-Teen Pop #4 in Bb.mapped.Pre_Chorus.DV_T04.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Teen Pop #4 in Bb.mapped.Pre_Chorus.mid,Pre_Chorus,Drums and Velocity,0.4,0.43797313226530055,0.8196438327814208,0.9163068109564638,0.6456263625555244,0.0,
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.DV_T04.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.6905093792736985,0.5821704157774947,0.02012746323818393,0.07613559369629896,,
Synthwave #2 in Gm.mapped.Chorus-Synthwave #2 in Gm.mapped.Chorus.DV_T04.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Synthwave #2 in Gm.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.9056337363953859,0.8403002259923007,0.7262565358740611,0.5834114796852667,0.0,
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.DV_T04.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.5608267381435155,0.5935387680298336,0.14002395853213456,0.496782596132447,,
Synthwave #4 in Bb.mapped.Chorus-Synthwave #4 in Bb.mapped.Chorus.DV_T04.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Synthwave #4 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.8708189443883803,0.6498177016795236,0.07067200327860901,0.299148607192107,0.0,
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.DV_T04.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.8392226966004189,0.8240343753299755,0.8993374502808974,0.4459060217897639,0.3517649175097123,
Synthwave #5 in Am.mapped.Chorus-Synthwave #5 in Am.mapped.Chorus.DV_T04.mid,Synthwave #5 in Am.mapped.Chorus.mid,Synthwave #5 in Am.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.801391760876117,0.8472627360544054,0.755127781778906,0.4252340112096682,0.27975144247209405,
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.DV_T04.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.0,,,,,
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.DV_T04.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.6730366094047445,0.904383612340294,0.915240413586686,0.16719664416718416,0.520206394283724,
Teen Pop #4 in Bb.mapped.Verse-Teen Pop #4 in Bb.mapped.Verse.DV_T04.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Teen Pop #4 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.6919223717389863,0.8905266317111719,0.9193578313718106,0.6312797754289419,0.26886642896893265,
Synthwave #3 in Bb.mapped.Chorus-Synthwave #3 in Bb.mapped.Chorus.DV_T04_orig_drums.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Synthwave #3 in Bb.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.8293083509552743,0.9425618297527952,0.5967036770812235,0.36675841086022254,1.0,True
Alternative Hip Hop #2 in G#m.mapped.Verse-Alternative Hip Hop #2 in G#m.mapped.Verse.DV_T04_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Alternative Hip Hop #2 in G#m.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.6793042877033417,0.6385795450941293,0.03736108492610313,0.23640085312285997,1.0,True
Synthwave #3 in Bb.mapped.Verse-Synthwave #3 in Bb.mapped.Verse.DV_T04_orig_drums.mid,Synthwave #3 in Bb.mapped.Verse.mid,Synthwave #3 in Bb.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.8070374048571325,0.9054891110936419,0.7928169187996704,0.1483068716924616,1.0,True
Synthwave #6 in A.mapped.Chorus-Synthwave #6 in A.mapped.Chorus.DV_T04_orig_drums.mid,Synthwave #6 in A.mapped.Chorus.mid,Synthwave #6 in A.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.26549760345060264,0.6106982929379194,0.30352745912208334,0.5071702634485336,,True
Alternative Hip Hop #2 in G#m.mapped.Chorus-Alternative Hip Hop #2 in G#m.mapped.Chorus.DV_T04_orig_drums.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Alternative Hip Hop #2 in G#m.mapped.Chorus.mid,Chorus,Drums and Velocity,0.4,0.0,,,,,True
Synthwave #5 in Am.mapped.Verse-Synthwave #5 in Am.mapped.Verse.DV_T04_orig_drums.mid,Synthwave #5 in Am.mapped.Verse.mid,Synthwave #5 in Am.mapped.Verse.mid,Verse,Drums and Velocity,0.4,0.8569946912690827,0.8491891543148546,0.9563786805296084,0.8603697517585854,1.0,True
